17.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|154|1|1
17.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|154|1|1
17.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|155|1|1
17.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|155|1|1
17.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|156|1|1
17.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|156|1|1
17.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|157|1|1
17.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|157|1|1
17.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|158|1|1
17.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|158|1|1
18.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|159|1|1
18.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|159|1|1
18.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|160|1|1
18.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|160|1|1
18.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|161|1|1
18.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|161|1|1
18.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|162|1|1
